Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4.actual.value,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3.actual.value,
Year/Month/Day Hour:Minute:Second.Millisecond,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_5,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_0/Channel_2,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_18/Chip_1/Channel_3,cms_mtdtf_dcs_1:MTRS/MTD_TIF_34/Chip_1/Channel_0,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_3/Channel_4,cms_mtdtf_dcs_1:MTRS/MTD_TIF_33/Chip_1/Channel_3,
2023/08/18 09:53:46.000,,,15.12890625,15.154296875,15.154296875,20.724609375,,,
2023/08/18 09:53:51.000,,,15.1376953125,15.1533203125,15.146484375,,,,
2023/08/18 09:53:55.000,,,,15.1572265625,15.1533203125,,,,
2023/08/18 09:54:01.000,,,15.142578125,15.158203125,15.158203125,,,,
2023/08/18 09:54:03.000,18.681640625,17.88671875,,,,,20.9287109375,17.87890625,
2023/08/18 09:54:04.000,,,15.130859375,15.162109375,15.1630859375,,,,
2023/08/18 09:54:06.000,,,,,,20.7529296875,,,
2023/08/18 09:54:09.000,,,,,,20.7685546875,,,
2023/08/18 09:54:12.000,,,,,,20.7822265625,,,
2023/08/18 09:54:14.000,,,,,,20.765625,,,
2023/08/18 09:54:16.000,,,,,,20.7841796875,,,
2023/08/18 09:54:21.000,,,,,,20.814453125,,,
2023/08/18 09:54:23.000,,,,,,20.81640625,,,
2023/08/18 09:54:24.000,,,13.970703125,14.021484375,13.9501953125,,,,
2023/08/18 09:54:27.000,,,13.859375,13.900390625,13.833984375,,,,
2023/08/18 09:54:32.000,,,13.7548828125,13.7978515625,13.736328125,,,,
2023/08/18 09:54:35.000,,,13.7353515625,13.763671875,13.705078125,,,,
2023/08/18 09:54:36.000,,,,,,20.8955078125,,,
2023/08/18 09:54:40.000,,,,,,20.9169921875,,,
2023/08/18 09:54:42.000,,,,,,20.92578125,,,
2023/08/18 09:54:44.000,,,,,,20.921875,,,
2023/08/18 09:54:46.000,,,,,,20.958984375,,,
2023/08/18 09:54:50.000,,,,,,20.95703125,,,
2023/08/18 09:54:52.000,,,,,,20.9677734375,,,
2023/08/18 09:54:55.000,,,,,,20.966796875,,,
2023/08/18 09:54:57.000,,,,,,20.9765625,,,
2023/08/18 09:55:01.000,,,13.6923828125,13.7197265625,13.662109375,20.984375,,,
2023/08/18 09:55:05.000,,,13.6845703125,13.7275390625,13.6689453125,,,,
2023/08/18 09:55:07.000,18.6962890625,17.794921875,,,,,21.2666015625,17.794921875,
2023/08/18 09:55:09.000,,,13.6806640625,13.7314453125,13.666015625,,,,
2023/08/18 09:55:13.000,,,13.693359375,13.7109375,13.6796875,,,,
2023/08/18 09:55:15.000,18.70703125,17.796875,,,,,21.2900390625,17.7861328125,
2023/08/18 09:55:16.000,,,13.697265625,13.7265625,13.6787109375,,,,
2023/08/18 09:55:21.000,,,13.6982421875,13.7421875,13.69140625,,,,
2023/08/18 09:55:25.000,,,13.705078125,13.740234375,,,,,
2023/08/18 09:55:31.000,,,13.7041015625,13.7470703125,13.6845703125,,,,
2023/08/18 09:55:32.000,,,,,,21.0859375,,,
2023/08/18 09:55:34.000,,,,,,21.1142578125,,,
2023/08/18 09:55:36.000,,,,,,21.125,,,
2023/08/18 09:55:40.000,,,,,,21.1416015625,,,
2023/08/18 09:55:42.000,,,,,,21.13671875,,,
2023/08/18 09:55:44.000,,,,,,21.150390625,,,
2023/08/18 09:55:45.000,18.7548828125,17.705078125,,,,,21.412109375,17.740234375,
2023/08/18 09:55:46.000,,,13.728515625,13.7626953125,13.72265625,,,,
2023/08/18 09:55:51.000,,,13.7470703125,,13.728515625,,,,
2023/08/18 09:55:52.000,,,,,,21.166015625,,,
2023/08/18 09:55:54.000,,,,,,21.1796875,,,
2023/08/18 09:55:56.000,,,,,,21.2060546875,,,
2023/08/18 09:56:00.000,,,,,,21.1962890625,,,
2023/08/18 09:56:02.000,,,,,,21.19921875,,,
2023/08/18 09:56:04.000,,,,,,21.201171875,,,
2023/08/18 09:56:06.000,,,,,,21.1923828125,,,
2023/08/18 09:56:10.000,18.6611328125,17.6435546875,,,,,21.4716796875,17.6513671875,
2023/08/18 09:56:11.000,,,13.7724609375,13.80859375,13.7685546875,,,,
2023/08/18 09:56:13.000,,,13.767578125,,13.771484375,,,,
2023/08/18 09:56:14.000,,,,,,21.228515625,,,
2023/08/18 09:56:16.000,,,,,,21.232421875,,,
2023/08/18 09:56:20.000,,,,,,21.25390625,,,
2023/08/18 09:56:24.000,,,13.7890625,13.8212890625,13.7861328125,21.2607421875,,,
2023/08/18 09:56:27.000,,,13.7880859375,13.8251953125,13.791015625,,,,
2023/08/18 09:56:32.000,,,13.80859375,13.841796875,13.7822265625,,,,
2023/08/18 09:56:35.000,,,13.8076171875,13.8310546875,13.7978515625,,,,
2023/08/18 09:56:38.000,18.6416015625,17.576171875,,,,,21.556640625,17.5703125,
2023/08/18 09:56:39.000,,,13.8125,13.841796875,13.8017578125,,,,
2023/08/18 09:56:41.000,,,,,,21.30859375,,,
2023/08/18 09:56:42.000,,,,,,21.3173828125,,,
2023/08/18 09:56:44.000,,,,,,21.3203125,,,
2023/08/18 09:56:46.000,,,,,,21.302734375,,,
2023/08/18 09:56:47.000,18.642578125,17.54296875,,,,,21.5703125,17.5595703125,
2023/08/18 09:56:49.000,,,13.8212890625,13.85546875,13.8154296875,,,,
2023/08/18 09:56:53.000,,,13.83984375,13.859375,13.8173828125,,,,
2023/08/18 09:56:55.000,,,,,,21.3349609375,,,
2023/08/18 09:57:00.000,,,,,,21.337890625,,,
2023/08/18 09:57:02.000,,,,,,21.3681640625,,,
2023/08/18 09:57:04.000,,,13.8505859375,13.8740234375,13.8427734375,21.3642578125,,,
2023/08/18 09:57:07.000,,,,13.888671875,13.8466796875,,,,
2023/08/18 09:57:12.000,,,13.8603515625,13.892578125,13.853515625,,,,
2023/08/18 09:57:15.000,,,13.8681640625,13.890625,13.8662109375,,,,
2023/08/18 09:57:16.000,,,,,,21.3955078125,,,
2023/08/18 09:57:19.000,,,,,,21.3984375,,,
2023/08/18 09:57:22.000,,,,,,21.404296875,,,
2023/08/18 09:57:24.000,,,,,,21.4072265625,,,
2023/08/18 09:57:26.000,,,13.8857421875,13.904296875,13.8681640625,21.419921875,,,
2023/08/18 09:57:30.000,,,13.8916015625,13.9169921875,13.87890625,,,,
2023/08/18 09:57:34.000,,,,,,21.4345703125,,,
2023/08/18 09:57:36.000,,,,,,21.416015625,,,
2023/08/18 09:57:40.000,,,,,,21.43359375,,,
2023/08/18 09:57:41.000,,,13.900390625,13.9267578125,13.900390625,,,,
2023/08/18 09:57:43.000,,,13.9111328125,13.9443359375,13.8994140625,,,,
2023/08/18 09:57:47.000,,,13.904296875,,13.8916015625,,,,
2023/08/18 09:57:52.000,,,13.9091796875,13.9619140625,13.9140625,,,,
2023/08/18 09:57:53.000,18.4912109375,17.4248046875,,,,,21.697265625,17.4638671875,
2023/08/18 09:57:54.000,,,13.91796875,13.9580078125,13.9169921875,,,,
2023/08/18 09:57:56.000,,,13.919921875,13.94921875,13.908203125,21.4736328125,,,
2023/08/18 09:58:01.000,,,13.9404296875,13.970703125,13.923828125,,,,
2023/08/18 09:58:03.000,18.4765625,17.412109375,,,,,21.734375,17.4345703125,
2023/08/18 09:58:04.000,,,13.943359375,13.958984375,,,,,
2023/08/18 09:58:07.000,,,13.9541015625,13.9658203125,13.9306640625,,,,
2023/08/18 09:58:10.000,,,,,,21.4892578125,,,
2023/08/18 09:58:11.000,,,13.9521484375,13.98046875,13.9287109375,,,,
2023/08/18 09:58:13.000,18.4736328125,17.40234375,,,,,21.744140625,17.4375,
2023/08/18 09:58:14.000,,,13.9482421875,13.986328125,13.9365234375,,,,
2023/08/18 09:58:16.000,,,,,,21.4912109375,,,
2023/08/18 09:58:20.000,,,,,,21.5087890625,,,
2023/08/18 09:58:22.000,,,,,,21.5029296875,,,
2023/08/18 09:58:24.000,,,,,,21.5244140625,,,
2023/08/18 09:58:25.000,18.462890625,17.3955078125,,,,,21.7607421875,17.431640625,
2023/08/18 09:58:26.000,,,13.97265625,13.990234375,13.953125,,,,
2023/08/18 09:58:30.000,,,,,,21.546875,,,
2023/08/18 09:58:32.000,,,,,,21.5478515625,,,
2023/08/18 09:58:33.000,18.4501953125,,,,,,,17.4111328125,
2023/08/18 09:58:34.000,,,13.42578125,13.4873046875,13.375,,,,
2023/08/18 09:58:36.000,,,,,,21.5732421875,,,
2023/08/18 09:58:37.000,18.46484375,17.3818359375,,,,,21.8388671875,17.4130859375,
2023/08/18 09:58:39.000,,,12.9873046875,13.046875,12.951171875,,,,
2023/08/18 09:58:42.000,,,,,,21.5791015625,,,
2023/08/18 09:58:43.000,,,12.783203125,12.828125,12.740234375,,,,
2023/08/18 09:58:45.000,,,12.740234375,12.7783203125,12.6728515625,,,,
2023/08/18 09:58:47.000,18.4521484375,17.3857421875,,,,,21.927734375,17.4169921875,
2023/08/18 09:58:49.000,,,12.66015625,12.6943359375,12.60546875,,,,
2023/08/18 09:58:50.000,,,,,,21.6767578125,,,
2023/08/18 09:58:51.000,18.46484375,17.373046875,,,,,21.9658203125,17.408203125,
2023/08/18 09:58:52.000,,,12.6474609375,12.669921875,12.5751953125,,,,
2023/08/18 09:58:54.000,,,,,,21.6923828125,,,
2023/08/18 09:58:56.000,,,,,,21.6865234375,,,
2023/08/18 09:58:59.000,,,,,,21.69921875,,,
2023/08/18 09:59:02.000,,,12.6103515625,12.6513671875,12.548828125,21.7216796875,,,
2023/08/18 09:59:05.000,,,,12.640625,12.552734375,,,,
2023/08/18 09:59:11.000,,,12.6201171875,12.6416015625,12.5595703125,,,,
2023/08/18 09:59:13.000,18.46875,17.353515625,,,,,22.091796875,17.3994140625,
2023/08/18 09:59:14.000,,,12.6279296875,,12.5625,,,,
2023/08/18 09:59:16.000,,,,,,21.794921875,,,
2023/08/18 09:59:20.000,,,,,,21.826171875,,,
2023/08/18 09:59:22.000,,,,,,21.8212890625,,,
2023/08/18 09:59:23.000,18.46484375,17.3447265625,,,,,22.146484375,,
2023/08/18 09:59:24.000,,,12.63671875,12.673828125,12.5712890625,,,,
2023/08/18 09:59:26.000,,,12.6416015625,12.6591796875,12.587890625,21.833984375,,,
2023/08/18 09:59:30.000,,,,12.6513671875,,,,,
2023/08/18 09:59:33.000,,,12.642578125,12.671875,12.5927734375,,,,
2023/08/18 09:59:34.000,,,,,,21.865234375,,,
2023/08/18 09:59:40.000,,,,,,21.8935546875,,,
2023/08/18 09:59:42.000,,,,,,21.8916015625,,,
2023/08/18 09:59:44.000,,,,,,21.896484375,,,
2023/08/18 09:59:46.000,,,,,,21.8837890625,,,
2023/08/18 09:59:50.000,,,,,,21.9345703125,,,
2023/08/18 09:59:53.000,,,,,,21.943359375,,,
2023/08/18 09:59:54.000,18.4345703125,17.2900390625,,,,,22.287109375,17.357421875,
2023/08/18 09:59:55.000,,,,,,,,17.3427734375,
2023/08/18 09:59:56.000,,,12.705078125,12.7255859375,12.646484375,,,,
2023/08/18 10:00:00.000,,,,,,21.9638671875,,,
2023/08/18 10:00:02.000,,,,,,21.9716796875,,,
2023/08/18 10:00:04.000,,,,,,21.9970703125,,,
2023/08/18 10:00:06.000,,,,,,21.998046875,,,
2023/08/18 10:00:10.000,,,,,,22.0009765625,,,
2023/08/18 10:00:12.000,,,,,,22.01953125,,,
2023/08/18 10:00:13.000,,,12.7431640625,12.767578125,12.6953125,,,,
2023/08/18 10:00:15.000,,,12.7490234375,12.7783203125,12.689453125,,,,
2023/08/18 10:00:21.000,,,12.7705078125,12.7939453125,12.712890625,,,,
2023/08/18 10:00:23.000,18.5419921875,17.2548828125,,,,,22.4111328125,17.306640625,
2023/08/18 10:00:24.000,,,12.7744140625,,12.7119140625,,,,
2023/08/18 10:00:26.000,,,,,,22.06640625,,,
2023/08/18 10:00:27.000,18.541015625,17.2490234375,,,,,22.4130859375,17.2890625,
2023/08/18 10:00:29.000,,,12.7763671875,12.802734375,12.7294921875,,,,
2023/08/18 10:00:32.000,,,,,,22.076171875,,,
2023/08/18 10:00:33.000,,,12.796875,12.8046875,12.7451171875,,,,
2023/08/18 10:00:35.000,,,12.8046875,12.8193359375,12.7490234375,,,,
2023/08/18 10:00:40.000,,,12.8134765625,12.8330078125,12.755859375,,,,
2023/08/18 10:00:42.000,,,,,,22.1279296875,,,
2023/08/18 10:00:44.000,,,,,,22.1298828125,,,
2023/08/18 10:00:51.000,,,12.8203125,12.8447265625,12.7763671875,22.1533203125,,,
2023/08/18 10:00:53.000,,,12.8427734375,12.8759765625,12.796875,,,,
2023/08/18 10:00:57.000,,,12.8505859375,12.876953125,12.8017578125,,,,
2023/08/18 10:01:02.000,,,12.859375,12.873046875,12.8115234375,,,,
2023/08/18 10:01:05.000,,,12.869140625,12.8857421875,12.8017578125,,,,
2023/08/18 10:01:10.000,,,,,,22.2060546875,,,
2023/08/18 10:01:13.000,,,,,,22.203125,,,
2023/08/18 10:01:15.000,,,12.8955078125,12.919921875,12.8408203125,22.2294921875,,,
2023/08/18 10:01:21.000,,,12.9072265625,12.9306640625,12.87109375,,,,
2023/08/18 10:01:24.000,,,,,,22.275390625,,,
2023/08/18 10:01:26.000,,,,,,22.26953125,,,
2023/08/18 10:01:30.000,,,,,,22.2783203125,,,
2023/08/18 10:01:32.000,,,12.9287109375,12.9560546875,12.8916015625,22.2861328125,,,
2023/08/18 10:01:35.000,,,12.9423828125,,12.90234375,,,,
2023/08/18 10:01:37.000,18.515625,17.1748046875,,,,,22.65234375,17.228515625,
2023/08/18 10:01:39.000,,,12.9482421875,12.95703125,12.9033203125,,,,
2023/08/18 10:01:40.000,,,,,,22.298828125,,,
2023/08/18 10:01:42.000,,,,,,22.314453125,,,
2023/08/18 10:01:44.000,,,,,,22.3193359375,,,
2023/08/18 10:01:46.000,,,,,,22.3212890625,,,
2023/08/18 10:01:47.000,18.482421875,17.169921875,,,,,22.6904296875,17.2119140625,
2023/08/18 10:01:50.000,,,12.9716796875,13,12.9287109375,,,,
2023/08/18 10:01:53.000,,,12.9833984375,13.01953125,12.9267578125,22.314453125,,,
2023/08/18 10:01:57.000,,,12.9892578125,13.0361328125,12.9375,,,,
2023/08/18 10:02:02.000,,,13.01953125,13.0322265625,12.96875,,,,
2023/08/18 10:02:03.000,18.4560546875,17.162109375,,,,,22.72265625,17.21875,
2023/08/18 10:02:04.000,,,13.0126953125,,12.970703125,,,,
2023/08/18 10:02:07.000,,,13.0107421875,13.033203125,12.96484375,,,,
2023/08/18 10:02:10.000,,,,,,22.3857421875,,,
2023/08/18 10:02:11.000,,,13.033203125,13.052734375,12.984375,,,,
2023/08/18 10:02:13.000,18.451171875,17.1669921875,,,,,22.7451171875,17.2119140625,
2023/08/18 10:02:14.000,,,13.048828125,13.0712890625,12.99609375,,,,
2023/08/18 10:02:17.000,,,13.0458984375,13.076171875,12.9970703125,,,,
2023/08/18 10:02:20.000,,,,,,22.4208984375,,,
2023/08/18 10:02:21.000,,,13.0556640625,13.08203125,13.0205078125,,,,
2023/08/18 10:02:23.000,18.466796875,17.16796875,,,,,22.77734375,17.228515625,
2023/08/18 10:02:24.000,,,13.072265625,13.1103515625,13.0009765625,,,,
2023/08/18 10:02:27.000,,,13.064453125,13.107421875,13.03125,,,,
2023/08/18 10:02:30.000,,,,,,22.4521484375,,,
2023/08/18 10:02:31.000,,,13.0703125,13.1201171875,13.044921875,,,,
2023/08/18 10:02:33.000,18.482421875,17.154296875,,,,,22.828125,17.24609375,
2023/08/18 10:02:34.000,,,13.0908203125,13.1123046875,13.03515625,,,,
2023/08/18 10:02:37.000,,,13.0888671875,13.125,13.0634765625,,,,
2023/08/18 10:02:40.000,,,,,,22.4736328125,,,
2023/08/18 10:02:41.000,,,13.0615234375,13.095703125,12.9921875,,,,
2023/08/18 10:02:43.000,18.486328125,17.140625,,,,,22.8525390625,17.2412109375,
2023/08/18 10:02:44.000,,,12.7470703125,12.802734375,12.6904296875,,,,
2023/08/18 10:02:47.000,,,12.6416015625,12.68359375,12.5673828125,,,,
2023/08/18 10:02:50.000,,,,,,22.5654296875,,,
2023/08/18 10:02:51.000,,,12.53515625,12.568359375,12.4697265625,,,,
2023/08/18 10:02:55.000,,,12.50390625,12.5390625,12.423828125,,,,
2023/08/18 10:02:57.000,18.5107421875,17.1484375,,,,,22.935546875,17.240234375,
2023/08/18 10:03:00.000,,,12.392578125,12.4384765625,12.318359375,,,,
2023/08/18 10:03:04.000,,,12.33203125,12.3642578125,12.2421875,,,,
2023/08/18 10:03:06.000,18.5263671875,17.162109375,,,,,23.0068359375,17.232421875,
2023/08/18 10:03:07.000,18.517578125,,,,,,23.033203125,17.2373046875,
2023/08/18 10:03:09.000,,,12.296875,12.326171875,12.2080078125,,,,
2023/08/18 10:03:13.000,,,12.2802734375,12.3173828125,12.19140625,,,,
2023/08/18 10:03:16.000,18.5,17.1669921875,,,,,23.064453125,17.2451171875,
2023/08/18 10:03:17.000,,,12.287109375,,12.20703125,,,,
2023/08/18 10:03:23.000,,,,12.3193359375,12.208984375,,,,
2023/08/18 10:03:24.000,,,,,,22.701171875,,,
2023/08/18 10:03:26.000,,,,,,22.7412109375,,,
2023/08/18 10:03:29.000,,,12.3037109375,,12.2158203125,,,,
2023/08/18 10:03:31.000,18.482421875,,,,,,23.150390625,17.25390625,
2023/08/18 10:03:32.000,,,12.3017578125,12.3369140625,,,,,
2023/08/18 10:03:34.000,,,,,,22.7685546875,,,
2023/08/18 10:03:36.000,,,,,,22.76953125,,,
2023/08/18 10:03:37.000,18.4853515625,17.158203125,,,,,23.1669921875,17.2470703125,
2023/08/18 10:03:39.000,,,12.3203125,12.3359375,12.2333984375,,,,
2023/08/18 10:03:42.000,,,,,,22.8046875,,,
2023/08/18 10:03:43.000,,,12.318359375,12.3466796875,12.2421875,,,,
2023/08/18 10:03:45.000,,,12.3330078125,12.3447265625,12.2529296875,,,,
2023/08/18 10:03:51.000,,,12.3408203125,12.3662109375,12.25390625,,,,
2023/08/18 10:03:53.000,18.490234375,17.154296875,,,,,23.2783203125,17.2548828125,
2023/08/18 10:03:54.000,,,12.341796875,12.3818359375,12.26953125,,,,
2023/08/18 10:03:57.000,,,12.3623046875,12.375,12.2802734375,,,,
2023/08/18 10:04:02.000,,,12.373046875,12.39453125,12.30078125,,,,
2023/08/18 10:04:05.000,,,12.3779296875,12.4111328125,12.306640625,,,,
2023/08/18 10:04:10.000,,,12.3974609375,12.4072265625,12.3115234375,22.943359375,,,
2023/08/18 10:04:14.000,,,12.4248046875,12.4296875,12.33203125,,,,
2023/08/18 10:04:15.000,,,,,,22.9580078125,,,
2023/08/18 10:04:16.000,,,12.435546875,12.4267578125,12.3408203125,,,,
2023/08/18 10:04:21.000,,,12.4501953125,12.484375,12.3486328125,,,,
2023/08/18 10:04:23.000,18.6484375,17.1728515625,,,,,23.3896484375,17.267578125,
2023/08/18 10:04:24.000,,,12.4521484375,12.470703125,12.3681640625,,,,
2023/08/18 10:04:27.000,,,12.45703125,12.47265625,12.3642578125,,,,
2023/08/18 10:04:32.000,,,12.4658203125,12.4873046875,12.38671875,,,,
2023/08/18 10:04:34.000,,,,,,23.0322265625,,,
2023/08/18 10:04:35.000,18.642578125,17.1787109375,,,,,23.458984375,17.2509765625,
2023/08/18 10:04:36.000,,,12.490234375,12.4814453125,12.3896484375,,,,
2023/08/18 10:04:38.000,,,12.48828125,12.4931640625,12.40234375,23.0498046875,,,
2023/08/18 10:04:40.000,18.6162109375,17.1591796875,,,,,23.470703125,17.2421875,
2023/08/18 10:04:41.000,,,,12.4990234375,12.412109375,,,,
2023/08/18 10:04:42.000,,,,,,23.068359375,,,
2023/08/18 10:04:44.000,,,,,,23.0556640625,,,
2023/08/18 10:04:46.000,,,,,,23.0673828125,,,
2023/08/18 10:04:49.000,,,,,,23.083984375,,,
2023/08/18 10:04:52.000,,,,,,23.09765625,,,
2023/08/18 10:04:54.000,,,,,,23.1015625,,,
2023/08/18 10:05:00.000,,,,,,23.123046875,,,
2023/08/18 10:05:01.000,,,12.55078125,12.5654296875,12.46484375,,,,
2023/08/18 10:05:03.000,18.490234375,17.1240234375,,,,,23.54296875,17.228515625,
2023/08/18 10:05:04.000,,,12.568359375,12.5673828125,12.4814453125,,,,
2023/08/18 10:05:07.000,,,12.572265625,12.580078125,12.49609375,,,,
2023/08/18 10:05:13.000,,,12.3115234375,12.34375,12.2041015625,,,,
2023/08/18 10:05:15.000,18.486328125,17.1455078125,,,,,23.634765625,17.2509765625,
2023/08/18 10:05:16.000,,,12.2373046875,12.2421875,12.1513671875,,,,
2023/08/18 10:05:18.000,,,12.2216796875,12.2294921875,12.111328125,23.193359375,,,
2023/08/18 10:05:22.000,,,12.177734375,12.20703125,12.078125,,,,
2023/08/18 10:05:25.000,,,12.1826171875,12.1875,12.080078125,,,,
2023/08/18 10:05:27.000,18.501953125,17.140625,,,,,23.71484375,17.2705078125,
2023/08/18 10:05:30.000,,,12.1728515625,12.1708984375,12.056640625,,,,
2023/08/18 10:05:33.000,,,12.177734375,12.181640625,12.0654296875,,,,
2023/08/18 10:05:35.000,18.478515625,17.1318359375,,,,,23.7431640625,17.2666015625,
2023/08/18 10:05:36.000,,,12.1796875,12.173828125,12.07421875,,,,
2023/08/18 10:05:38.000,,,,,,23.2607421875,,,
2023/08/18 10:05:42.000,,,,,,23.3076171875,,,
2023/08/18 10:05:44.000,,,,,,23.3203125,,,
2023/08/18 10:05:46.000,,,,,,23.333984375,,,
2023/08/18 10:05:50.000,,,,,,23.34375,,,
2023/08/18 10:05:51.000,,,12.2197265625,12.2197265625,12.095703125,,,,
2023/08/18 10:05:52.000,18.47265625,17.140625,,,,,23.8056640625,17.26171875,
2023/08/18 10:05:53.000,,,12.2119140625,12.2216796875,12.1201171875,,,,
2023/08/18 10:05:54.000,,,,,,23.3544921875,,,
2023/08/18 10:05:56.000,,,,,,23.373046875,,,
2023/08/18 10:05:58.000,,,,,,23.361328125,,,
2023/08/18 10:06:01.000,18.421875,17.1484375,,,,,23.8701171875,17.2890625,
